,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,HasCrCard,IsActiveMember,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male
6710,0,636,39,2,98978.9,1,134435.31,-1,-1,1,-1,-1,-1,1
6711,0,707,37,7,158441.56,2,98374.19,1,1,1,-1,-1,1,-1
6712,0,634,44,7,62397.41,2,80029.73,1,1,-1,1,-1,-1,1
6713,1,749,55,5,112421.79,1,124314.79,-1,1,-1,1,-1,-1,1
6714,0,727,43,4,124829.77,1,130352.75,-1,1,-1,-1,1,-1,1
6715,0,652,57,3,115068.94,1,123019.61,1,1,1,-1,-1,-1,1
6716,0,681,39,5,156514.66,1,138419.81,-1,1,-1,-1,1,1,-1
6717,0,666,43,6,125084.59,1,88803.17,1,-1,-1,-1,1,1,-1
6718,0,659,41,5,62397.41,2,89278.34,1,1,1,-1,-1,-1,1
6719,0,697,40,5,136751.37,1,102884.01,1,1,-1,1,-1,1,-1
6720,1,645,47,5,135219.8,1,101102.31,1,1,1,-1,-1,-1,1
6721,0,641,47,5,132966.87,2,81802.8,-1,1,-1,-1,1,1,-1
6722,0,627,44,5,62397.41,1,69696.28,-1,1,1,-1,-1,-1,1
6723,1,624,43,6,128544.22,4,60483.14,-1,1,-1,-1,1,-1,1
6724,1,656,39,6,62397.41,1,105739.03,1,-1,1,-1,-1,-1,1
6725,0,511,44,3,62397.41,3,112735.9,-1,1,1,-1,-1,-1,1
6726,0,728,43,5,62397.41,1,90529.68,1,-1,1,-1,-1,1,-1
6727,0,643,37,5,83154.61,1,101140.3,-1,1,1,-1,-1,1,-1
6728,0,619,36,3,62397.41,2,65411.46,1,1,1,-1,-1,-1,1
6729,0,655,40,5,119036.23,1,132697.85,1,-1,1,-1,-1,-1,1
6730,0,611,39,5,130226.57,1,122073.48,1,1,1,-1,-1,-1,1
6731,0,753,38,4,140805.03,2,121955.76,1,1,1,-1,-1,-1,1
6732,1,612,48,5,133304.46,1,72208.47,-1,-1,-1,-1,1,-1,1
6733,0,692,42,5,111279.72,2,133938.69,-1,1,-1,1,-1,1,-1
6734,1,563,37,5,62397.41,1,135284.82,-1,1,1,-1,-1,1,-1
6735,0,622,37,5,62397.41,2,58529.38,1,1,1,-1,-1,-1,1
6736,0,543,47,4,120423.98,2,86081.0,-1,-1,1,-1,-1,-1,1
6737,1,569,45,3,132542.05,1,75970.27,1,-1,1,-1,-1,-1,1
6738,0,693,47,5,104551.27,1,133445.54,1,-1,-1,1,-1,-1,1
6739,0,653,32,4,62397.41,2,100933.76,1,1,-1,1,-1,1,-1
6740,0,598,41,6,62397.41,2,60557.35,1,1,1,-1,-1,1,-1
6741,0,546,36,7,62397.41,2,68356.85,-1,1,1,-1,-1,-1,1
6742,0,574,44,5,135009.51,1,65554.26,1,1,-1,1,-1,1,-1
6743,0,609,38,4,62397.41,2,60162.05,1,1,1,-1,-1,-1,1
6744,0,601,45,5,62397.41,1,95938.79,1,1,-1,1,-1,1,-1
6745,0,631,53,5,62397.41,2,112802.62,1,1,1,-1,-1,-1,1
6746,0,633,55,4,106368.37,1,58918.71,1,1,1,-1,-1,-1,1
6747,1,628,51,5,134091.68,2,117933.03,1,1,-1,1,-1,1,-1
6748,1,695,60,4,62397.41,1,62274.95,1,1,1,-1,-1,-1,1
6749,0,628,47,4,86087.69,1,81833.49,1,1,1,-1,-1,1,-1
6750,1,500,54,3,62397.41,1,138985.8,-1,-1,-1,1,-1,1,-1
6751,0,600,44,3,62397.41,2,125749.48,-1,1,1,-1,-1,1,-1
6752,0,681,52,7,133545.01,1,112826.89,1,-1,1,-1,-1,-1,1
6753,0,634,38,5,131236.11,1,114366.83,1,-1,-1,1,-1,-1,1
6754,0,692,42,6,154683.02,2,78646.55,-1,-1,1,-1,-1,1,-1
6755,1,513,45,5,127552.56,2,133004.03,1,1,-1,1,-1,1,-1
6756,0,639,44,6,110721.89,1,115736.38,1,-1,1,-1,-1,1,-1
6757,0,565,38,5,136409.82,1,105427.2,1,-1,1,-1,-1,1,-1
6758,1,669,48,3,62397.41,1,122164.14,1,-1,1,-1,-1,-1,1
6759,0,609,37,5,62397.41,2,123939.57,1,1,1,-1,-1,-1,1
6760,0,638,40,6,62397.41,2,140607.51,1,1,1,-1,-1,-1,1
6761,0,550,37,4,134469.59,2,57898.88,1,1,1,-1,-1,-1,1
6762,0,639,39,5,111294.17,2,118453.39,1,-1,-1,-1,1,-1,1
6763,0,707,47,6,62397.41,1,112906.4,1,-1,1,-1,-1,-1,1
6764,1,627,41,6,62397.41,2,62656.28,1,1,1,-1,-1,1,-1
6765,1,666,54,6,135351.6,1,110754.37,-1,1,-1,-1,1,1,-1
6766,0,652,39,6,133726.51,2,135703.23,-1,1,-1,-1,1,-1,1
6767,0,671,44,4,62397.41,2,128735.72,-1,1,1,-1,-1,1,-1
6768,1,599,43,4,62397.41,1,140052.21,1,-1,-1,1,-1,1,-1
6769,0,591,36,4,62397.41,2,117945.79,1,1,1,-1,-1,-1,1
6770,0,609,57,5,139729.16,1,65036.6,1,1,1,-1,-1,-1,1
6771,0,680,44,4,62397.41,2,66990.78,1,-1,-1,1,-1,-1,1
6772,0,665,37,3,104007.25,2,96357.61,-1,-1,1,-1,-1,1,-1
6773,0,736,66,5,137338.75,1,126631.45,-1,1,1,-1,-1,-1,1
6774,0,668,41,6,62397.41,2,80971.48,1,-1,-1,1,-1,-1,1
6775,0,621,40,3,119511.3,1,96127.95,1,-1,-1,1,-1,-1,1
6776,0,596,46,5,62397.41,2,102189.01,-1,-1,-1,1,-1,1,-1
6777,1,615,46,6,163771.38,1,114029.77,1,-1,1,-1,-1,-1,1
6778,0,546,52,5,135252.04,1,127630.72,1,1,1,-1,-1,-1,1
6779,0,528,44,5,62397.41,1,89068.9,1,1,1,-1,-1,-1,1
6780,0,625,29,4,119647.16,1,132347.31,1,1,-1,-1,1,1,-1
6781,0,672,35,4,95390.22,1,69735.98,1,-1,-1,-1,1,-1,1
6782,0,562,42,6,98314.08,2,61797.01,1,1,-1,1,-1,-1,1
6783,0,571,31,6,62397.41,2,118129.36,-1,1,1,-1,-1,1,-1
6784,0,625,56,5,62397.41,2,109538.48,1,1,1,-1,-1,-1,1
6785,0,619,37,3,98861.08,2,135147.68,-1,1,-1,-1,1,-1,1
6786,0,675,35,4,62397.41,2,110148.85,1,1,1,-1,-1,-1,1
6787,1,527,47,6,150506.05,1,85344.41,1,-1,1,-1,-1,-1,1
6788,0,655,50,6,121012.87,1,79188.8,-1,1,-1,1,-1,-1,1
6789,0,606,40,5,103563.96,1,83697.16,1,1,1,-1,-1,1,-1
6790,0,596,36,5,138133.22,1,94805.82,1,-1,1,-1,-1,-1,1
6791,0,669,36,4,62397.41,2,73493.65,1,1,-1,1,-1,-1,1
6792,0,678,39,4,115838.7,1,95192.25,1,-1,1,-1,-1,-1,1
6793,0,686,45,6,123241.38,2,74138.0,1,-1,-1,1,-1,1,-1
6794,0,587,56,2,131164.67,1,103624.52,-1,1,-1,1,-1,1,-1
6795,0,750,46,4,138825.72,2,99113.28,1,-1,-1,-1,1,1,-1
6796,0,629,37,5,62397.41,2,59725.91,1,1,-1,1,-1,1,-1
6797,0,532,44,5,140860.02,1,138614.52,-1,-1,-1,1,-1,-1,1
6798,0,660,34,5,62397.41,2,104874.74,1,-1,1,-1,-1,-1,1
6799,0,668,35,5,62397.41,2,97435.12,1,1,-1,1,-1,1,-1
6800,0,650,44,4,62397.41,1,102275.15,-1,1,1,-1,-1,-1,1
6801,1,733,47,6,62397.41,1,85344.99,-1,-1,1,-1,-1,-1,1
6802,0,706,34,5,62397.41,2,85011.14,1,1,1,-1,-1,1,-1
6803,0,659,42,5,146869.09,1,72577.96,1,-1,-1,1,-1,1,-1
6804,0,738,44,5,128896.52,1,107275.49,-1,-1,1,-1,-1,-1,1
6805,0,654,57,5,62397.41,2,78694.95,-1,1,1,-1,-1,1,-1
6806,0,515,29,6,165041.45,1,112010.71,1,-1,-1,1,-1,-1,1
6807,0,495,42,6,139325.84,1,99736.61,1,-1,-1,-1,1,1,-1
6808,1,636,55,6,124612.8,1,99790.46,1,-1,1,-1,-1,1,-1
6809,0,654,47,2,127822.24,2,121607.0,1,-1,-1,-1,1,-1,1
6810,0,670,38,4,115099.42,2,106012.57,1,-1,-1,-1,1,1,-1
6811,1,653,41,2,107517.64,1,132876.86,1,-1,-1,1,-1,-1,1
6812,0,600,44,7,126654.71,1,131118.87,-1,-1,1,-1,-1,-1,1
6813,0,571,43,7,142881.34,1,71462.17,1,-1,1,-1,-1,1,-1
6814,0,671,28,4,127105.01,1,141347.52,-1,-1,-1,-1,1,1,-1
6815,0,596,44,3,132198.95,1,105213.82,-1,1,-1,-1,1,1,-1
6816,0,600,43,5,62397.41,2,107763.88,-1,-1,1,-1,-1,1,-1
6817,0,679,41,6,117235.31,1,109054.99,-1,-1,1,-1,-1,1,-1
6818,0,703,37,5,121630.84,2,120252.72,1,-1,1,-1,-1,1,-1
6819,0,611,39,4,112903.9,2,73001.19,-1,1,-1,-1,1,1,-1
6820,0,597,63,5,62397.41,2,116294.1,1,1,-1,1,-1,-1,1
6821,0,722,48,5,62397.41,2,130559.09,1,-1,-1,1,-1,1,-1
6822,0,635,43,4,62397.41,1,120193.85,1,1,1,-1,-1,1,-1
6823,0,667,35,5,62397.41,1,78090.88,1,-1,-1,1,-1,1,-1
6824,0,574,44,5,62397.41,2,131373.44,1,-1,1,-1,-1,-1,1
6825,0,590,37,5,62397.41,2,136198.22,1,1,-1,1,-1,1,-1
6826,0,657,44,4,128069.1,1,100816.42,1,1,1,-1,-1,-1,1
6827,0,600,40,4,134644.61,2,101733.03,1,-1,1,-1,-1,-1,1
6828,0,520,37,4,90409.19,2,101612.39,1,1,-1,1,-1,-1,1
6829,0,661,49,3,108673.83,1,114442.49,1,1,-1,-1,1,1,-1
6830,0,679,40,2,140538.08,1,80338.83,1,1,1,-1,-1,1,-1
6831,0,753,32,3,62397.41,2,86853.58,-1,1,-1,1,-1,1,-1
6832,0,672,37,3,139127.37,1,64794.09,-1,1,1,-1,-1,1,-1
6833,0,611,42,7,122538.67,1,61190.57,1,1,-1,1,-1,1,-1
6834,0,590,49,5,62397.41,2,95449.55,1,-1,1,-1,-1,-1,1
6835,0,611,44,4,120323.75,1,115480.54,-1,-1,-1,1,-1,-1,1
6836,0,574,39,5,97077.16,2,85930.15,1,1,1,-1,-1,1,-1
6837,1,630,38,3,62397.41,1,96248.64,-1,1,-1,1,-1,-1,1
6838,0,618,44,5,62397.41,2,72154.24,1,1,1,-1,-1,1,-1
6839,0,620,42,5,134400.39,2,139393.19,1,-1,-1,-1,1,1,-1
6840,0,530,41,3,132831.4,1,139967.29,1,-1,-1,1,-1,1,-1
6841,0,649,47,4,115275.09,2,127003.31,1,1,-1,-1,1,1,-1
6842,0,614,46,4,124487.8,2,123328.51,-1,-1,-1,1,-1,1,-1
6843,0,742,36,6,109559.01,1,61943.08,-1,1,-1,1,-1,-1,1
6844,0,588,48,3,102297.01,2,137596.47,-1,-1,-1,1,-1,-1,1
6845,1,598,58,4,62397.41,1,141519.58,1,-1,1,-1,-1,-1,1
6846,1,691,39,3,62397.41,1,131519.65,-1,-1,-1,1,-1,-1,1
6847,0,690,40,5,115418.75,1,121267.48,1,1,-1,1,-1,-1,1
6848,0,509,39,5,128590.1,2,121933.08,1,-1,1,-1,-1,1,-1
6849,0,703,36,3,124598.87,2,93574.47,1,-1,1,-1,-1,-1,1
6850,0,694,40,4,62397.41,2,61620.43,1,1,-1,1,-1,-1,1
6851,0,549,48,4,62397.41,2,90024.13,1,-1,1,-1,-1,-1,1
6852,0,609,37,6,62397.41,2,58869.48,-1,-1,1,-1,-1,-1,1
6853,0,584,37,5,62397.41,2,98168.59,1,1,-1,1,-1,1,-1
6854,0,680,42,6,62397.41,2,129883.72,1,1,1,-1,-1,-1,1
6855,0,599,35,5,122562.66,1,70768.1,-1,-1,1,-1,-1,-1,1
6856,0,617,42,2,62397.41,2,130465.57,1,1,1,-1,-1,-1,1
6857,1,527,47,5,140981.84,1,88379.22,1,-1,-1,-1,1,-1,1
6858,0,628,37,5,62397.41,2,122758.57,1,-1,1,-1,-1,-1,1
6859,0,690,43,4,141493.53,1,99038.61,-1,1,1,-1,-1,1,-1
6860,0,598,40,2,126485.39,1,123518.76,1,1,-1,1,-1,-1,1
6861,0,660,35,5,62397.41,2,67154.56,1,1,1,-1,-1,-1,1
6862,0,663,42,5,116019.48,1,131344.39,1,-1,-1,1,-1,-1,1
6863,0,546,43,5,107149.53,2,119857.7,1,1,-1,1,-1,-1,1
6864,1,704,55,6,94125.72,2,136202.34,1,-1,-1,1,-1,-1,1
6865,0,576,41,5,62397.41,1,135196.3,-1,1,-1,1,-1,-1,1
6866,1,566,53,5,119906.54,1,134242.55,1,-1,-1,-1,1,-1,1
6867,0,650,36,2,141723.52,1,112700.34,-1,-1,1,-1,-1,1,-1
6868,1,595,42,4,62397.41,1,63000.09,1,1,-1,1,-1,-1,1
6869,0,621,71,5,86289.56,1,108243.1,1,1,1,-1,-1,1,-1
6870,0,615,38,2,62397.41,2,137035.56,-1,-1,1,-1,-1,1,-1
6871,0,606,64,5,103886.21,2,119734.15,1,1,1,-1,-1,-1,1
6872,0,597,45,5,62397.41,2,109164.28,1,1,1,-1,-1,-1,1
6873,1,631,39,7,137267.07,1,85722.05,1,-1,-1,-1,1,1,-1
6874,1,517,44,4,79266.9,2,133561.05,1,-1,1,-1,-1,1,-1
6875,1,534,44,3,97567.2,2,137568.14,1,-1,-1,1,-1,1,-1
6876,0,633,42,5,118615.49,2,61982.7,1,-1,1,-1,-1,1,-1
6877,1,546,41,3,62397.41,1,115075.46,-1,1,-1,1,-1,-1,1
6878,0,719,38,3,121335.79,1,141770.27,1,1,1,-1,-1,-1,1
6879,0,598,49,3,62397.41,2,136586.93,1,1,1,-1,-1,-1,1
6880,0,672,50,7,103773.01,1,62251.74,-1,1,-1,1,-1,1,-1
6881,0,682,55,3,114254.76,1,126985.38,-1,1,-1,1,-1,-1,1
6882,1,704,51,4,115286.66,1,64434.26,1,1,1,-1,-1,-1,1
6883,0,627,47,5,140511.47,1,58982.52,-1,1,1,-1,-1,-1,1
6884,0,711,38,5,136334.95,1,74539.2,1,1,1,-1,-1,-1,1
6885,0,720,44,3,119306.85,2,77236.15,1,1,-1,-1,1,-1,1
6886,0,733,57,4,119859.32,2,75713.53,1,1,-1,-1,1,-1,1
6887,1,618,52,2,116904.81,3,95061.42,-1,-1,-1,-1,1,1,-1
6888,0,663,44,4,117195.1,2,75835.03,1,1,-1,-1,1,-1,1
6889,0,530,39,3,110657.53,1,61376.83,-1,-1,1,-1,-1,1,-1
6890,0,683,41,5,62397.41,1,87466.96,1,-1,1,-1,-1,1,-1
6891,0,686,53,4,62397.41,2,74049.25,1,1,-1,1,-1,-1,1
6892,1,622,43,4,117532.66,1,95069.32,1,1,-1,-1,1,1,-1
6893,0,600,45,4,111031.67,1,142163.43,1,1,-1,1,-1,1,-1
6894,1,591,46,6,129022.19,1,86001.34,1,-1,1,-1,-1,1,-1
6895,0,615,39,4,62397.41,2,73605.97,1,1,1,-1,-1,1,-1
6896,1,628,37,3,62397.41,1,130088.95,1,1,-1,1,-1,-1,1
6897,0,561,43,3,62397.41,2,115997.08,1,1,1,-1,-1,-1,1
6898,1,481,42,3,62397.41,1,78402.77,1,1,-1,1,-1,-1,1
6899,0,528,37,6,62397.41,2,115447.07,-1,-1,1,-1,-1,1,-1
6900,0,652,46,5,121354.59,1,86704.41,-1,-1,-1,1,-1,1,-1
6901,1,606,59,4,128532.31,4,85657.81,-1,1,1,-1,-1,1,-1
6902,0,588,44,5,97755.59,2,133170.15,-1,1,-1,-1,1,-1,1
6903,0,606,48,5,62397.41,2,77011.51,1,-1,-1,1,-1,-1,1
6904,1,525,51,3,62397.41,1,97168.61,-1,1,1,-1,-1,1,-1
6905,0,598,61,3,94051.59,1,122209.08,1,1,-1,1,-1,1,-1
6906,0,646,35,6,62397.41,1,114492.86,1,-1,1,-1,-1,-1,1
6907,1,680,42,4,121142.44,1,130894.84,-1,-1,-1,-1,1,-1,1
6908,0,706,44,5,158012.93,1,81966.55,1,1,1,-1,-1,1,-1
6909,0,674,36,6,62397.41,2,117858.5,1,1,-1,1,-1,1,-1
6910,1,726,49,6,146667.02,1,110809.15,-1,-1,1,-1,-1,1,-1
6911,0,664,51,4,101131.31,2,119186.63,-1,1,1,-1,-1,1,-1
6912,0,726,45,5,62397.41,2,89338.06,1,1,-1,1,-1,-1,1
6913,0,556,46,5,109449.69,2,99299.61,-1,-1,1,-1,-1,-1,1
6914,0,717,39,5,62397.41,2,98613.84,1,-1,1,-1,-1,-1,1
6915,0,597,43,7,105896.23,1,113497.91,-1,1,1,-1,-1,1,-1
6916,0,642,56,5,62397.41,2,81680.26,1,1,1,-1,-1,-1,1
6917,0,625,40,4,62397.41,2,111041.14,-1,-1,1,-1,-1,1,-1
6918,0,703,49,3,110920.23,2,141586.95,-1,1,1,-1,-1,-1,1
6919,0,658,35,6,62397.41,1,132592.13,-1,-1,-1,1,-1,-1,1
6920,0,753,41,3,114707.39,2,86658.64,-1,1,1,-1,-1,-1,1
6921,0,604,49,4,137198.64,1,91270.96,1,1,-1,-1,1,-1,1
6922,0,594,57,5,126966.74,1,115828.4,-1,1,-1,1,-1,-1,1
6923,0,744,38,6,125219.98,2,69220.67,1,1,1,-1,-1,-1,1
6924,1,632,57,3,129044.62,1,59682.85,1,-1,-1,-1,1,-1,1
6925,0,589,40,6,137786.39,2,75421.43,1,-1,-1,-1,1,-1,1
6926,0,568,43,5,128474.44,1,127605.5,1,-1,-1,1,-1,-1,1
6927,1,584,50,5,123316.03,4,128924.51,1,1,-1,-1,1,-1,1
6928,0,660,44,4,107936.31,1,63616.58,1,1,1,-1,-1,-1,1
6929,0,584,54,6,96742.07,1,118860.14,1,1,1,-1,-1,1,-1
6930,0,753,35,6,111355.42,1,132226.84,1,1,-1,1,-1,-1,1
6931,0,642,40,3,124855.76,2,93340.11,-1,1,-1,1,-1,-1,1
6932,1,666,52,7,115350.03,1,57569.44,1,-1,1,-1,-1,-1,1
6933,0,619,34,4,116365.31,1,84156.07,1,1,1,-1,-1,1,-1
6934,1,562,46,4,120810.71,3,81224.92,1,-1,-1,-1,1,1,-1
6935,1,585,32,4,62397.41,1,90866.27,-1,1,1,-1,-1,-1,1
6936,1,716,48,6,62397.41,1,63753.73,-1,-1,-1,1,-1,1,-1
6937,0,598,59,5,62397.41,2,92056.3,1,1,1,-1,-1,-1,1
6938,0,615,50,6,148739.27,2,137043.93,1,-1,-1,-1,1,-1,1
6939,0,676,39,5,121823.56,2,124275.36,-1,-1,-1,-1,1,-1,1
6940,0,751,40,5,118560.5,1,135511.07,1,1,-1,-1,1,1,-1
6941,0,701,47,4,121113.38,1,141483.94,-1,-1,-1,-1,1,-1,1
6942,1,753,62,2,126289.19,1,108043.24,-1,1,-1,-1,1,1,-1
6943,0,696,44,7,102534.46,1,90692.14,1,1,-1,-1,1,-1,1
6944,0,714,44,5,62397.41,2,93268.29,1,1,1,-1,-1,1,-1
6945,0,669,34,4,122481.87,2,85336.93,1,-1,-1,-1,1,-1,1
6946,0,680,33,2,118158.15,1,130834.6,-1,-1,1,-1,-1,-1,1
6947,0,631,44,6,104812.86,2,103347.29,-1,1,1,-1,-1,1,-1
6948,0,569,50,3,138179.43,2,115192.29,1,1,-1,1,-1,-1,1
6949,0,530,42,3,113380.91,1,79338.88,-1,-1,-1,-1,1,-1,1
6950,0,600,38,3,101869.82,1,84855.45,1,-1,1,-1,-1,1,-1
6951,0,691,46,3,124825.8,1,128541.71,1,1,-1,1,-1,1,-1
6952,0,525,44,3,62397.41,2,106372.25,-1,-1,1,-1,-1,-1,1
6953,0,596,43,5,123193.89,1,67418.06,-1,-1,1,-1,-1,1,-1
6954,0,694,34,6,62397.41,2,109271.67,-1,-1,-1,1,-1,1,-1
6955,0,629,40,5,62397.41,2,90840.07,1,1,-1,1,-1,-1,1
6956,0,642,42,3,125489.51,1,126452.11,1,1,1,-1,-1,-1,1
6957,0,688,39,6,62397.41,2,78778.81,1,-1,-1,1,-1,-1,1
6958,1,660,51,3,62397.41,4,95143.93,1,-1,-1,1,-1,1,-1
6959,0,650,34,5,62397.41,2,94316.71,1,-1,1,-1,-1,1,-1
6960,0,620,42,6,140850.41,1,88109.3,1,-1,1,-1,-1,1,-1
6961,0,627,37,3,127197.56,1,58727.95,1,1,-1,-1,1,1,-1
6962,0,663,45,6,94175.77,1,115854.64,-1,1,-1,-1,1,-1,1
6963,0,644,47,6,129467.86,1,59942.22,-1,1,1,-1,-1,1,-1
6964,1,501,52,4,110746.36,4,142007.03,1,-1,-1,1,-1,-1,1
6965,0,723,45,5,62397.41,2,98218.68,1,1,1,-1,-1,-1,1
6966,0,607,49,5,135795.57,1,90291.93,1,1,1,-1,-1,-1,1
6967,1,527,56,6,62397.41,3,129620.75,1,1,1,-1,-1,1,-1
6968,0,601,44,6,137234.17,1,102147.84,-1,-1,-1,-1,1,1,-1
6969,1,633,42,4,117112.65,1,91315.34,1,-1,-1,-1,1,1,-1
6970,0,628,46,6,134301.39,1,83830.73,1,-1,1,-1,-1,1,-1
6971,1,549,48,4,119506.66,1,96911.48,-1,-1,-1,-1,1,-1,1
6972,1,559,55,6,121189.05,3,109375.9,1,-1,1,-1,-1,1,-1
6973,0,619,42,4,62397.41,2,139301.27,-1,-1,1,-1,-1,-1,1
6974,0,550,42,5,62397.41,2,126845.01,1,-1,1,-1,-1,-1,1
6975,1,715,42,4,62397.41,1,109298.31,1,-1,1,-1,-1,-1,1
6976,0,753,44,4,62397.41,2,112275.8,1,-1,1,-1,-1,-1,1
6977,0,641,41,6,62397.41,2,74537.22,1,1,1,-1,-1,-1,1
6978,0,726,57,2,130398.36,1,135187.49,1,-1,-1,-1,1,1,-1
6979,0,668,37,3,107416.76,1,132974.37,1,1,1,-1,-1,1,-1
6980,1,608,44,5,152824.47,1,63748.01,-1,-1,-1,1,-1,1,-1
6981,0,722,40,5,62397.41,2,117326.49,-1,1,-1,1,-1,-1,1
6982,1,584,41,4,101584.46,1,128493.9,1,-1,-1,1,-1,-1,1
6983,0,625,42,5,62397.41,2,76766.34,1,-1,1,-1,-1,-1,1
6984,0,609,50,4,62397.41,2,78704.92,1,1,1,-1,-1,-1,1
6985,0,638,45,5,125035.41,1,90656.6,1,1,1,-1,-1,1,-1
6986,0,626,40,3,62397.41,2,86397.51,-1,-1,-1,1,-1,-1,1
6987,0,634,48,6,134404.55,2,139553.54,-1,-1,1,-1,-1,-1,1
6988,0,616,30,5,112152.05,1,129381.68,1,1,1,-1,-1,1,-1
6989,0,617,44,7,62397.41,2,101629.4,1,-1,-1,1,-1,-1,1
6990,0,612,45,6,96918.34,1,89022.33,1,1,-1,1,-1,-1,1
6991,0,683,60,7,62397.41,2,57730.72,-1,1,1,-1,-1,1,-1
6992,0,587,37,6,62397.41,2,105267.48,1,-1,-1,1,-1,1,-1
6993,1,671,45,5,158046.53,1,99724.09,1,-1,-1,1,-1,1,-1
6994,0,592,44,5,115732.39,2,141961.19,1,-1,-1,-1,1,-1,1
6995,0,574,33,7,118369.34,2,141322.97,1,-1,-1,-1,1,-1,1
6996,0,642,39,3,133367.93,2,89914.38,1,-1,1,-1,-1,-1,1
6997,0,686,42,6,148262.92,2,104182.94,-1,-1,-1,-1,1,1,-1
6998,0,662,42,3,62397.41,1,126293.94,1,1,-1,1,-1,1,-1
6999,0,555,39,3,125508.28,1,132613.29,1,1,1,-1,-1,-1,1
7000,0,654,67,3,116958.01,1,128877.19,-1,1,-1,1,-1,-1,1
7001,0,498,39,4,62397.41,1,58681.09,1,1,-1,1,-1,-1,1
7002,0,593,70,5,143307.01,1,63400.59,-1,1,1,-1,-1,1,-1
7003,0,598,55,4,111836.56,1,76316.89,1,1,-1,1,-1,1,-1
7004,0,639,35,6,158597.91,2,92880.17,1,-1,1,-1,-1,-1,1
7005,0,637,44,5,62397.41,1,95021.87,-1,1,1,-1,-1,-1,1
7006,0,503,36,6,112169.43,2,62165.07,1,-1,-1,-1,1,1,-1
7007,1,571,54,5,117058.49,1,74899.2,1,-1,-1,-1,1,1,-1
7008,0,703,34,3,62397.41,1,82105.22,1,1,1,-1,-1,1,-1
7009,0,615,36,4,115556.84,2,74980.13,-1,-1,1,-1,-1,1,-1
7010,1,646,39,2,133675.33,1,85053.19,1,-1,-1,-1,1,1,-1
7011,1,602,49,6,93606.68,3,61471.61,-1,-1,1,-1,-1,1,-1
7012,0,639,55,6,130930.04,1,97354.37,1,1,1,-1,-1,1,-1
7013,0,549,42,5,119347.29,1,70906.91,-1,1,1,-1,-1,-1,1
7014,0,663,47,5,62397.41,1,116034.4,1,1,1,-1,-1,1,-1
7015,1,580,52,4,62397.41,3,89416.26,1,-1,-1,1,-1,1,-1
7016,0,646,42,7,115795.78,1,128328.78,1,1,1,-1,-1,-1,1
7017,0,537,39,5,62397.41,2,96479.95,1,1,1,-1,-1,-1,1
7018,1,577,48,6,115760.1,1,126827.91,1,-1,-1,1,-1,1,-1
7019,0,557,47,3,125975.04,2,127505.96,1,1,-1,1,-1,1,-1
7020,0,549,44,4,62397.41,2,140113.12,-1,1,1,-1,-1,-1,1
7021,0,728,39,4,62397.41,2,117600.93,-1,1,-1,1,-1,1,-1
7022,0,592,52,4,104485.42,1,120732.71,-1,1,-1,1,-1,-1,1
7023,0,649,49,6,111162.01,1,58438.26,1,1,1,-1,-1,-1,1
7024,1,651,60,4,103232.15,1,87104.43,1,-1,-1,-1,1,1,-1
7025,0,647,34,3,62397.41,2,66053.42,1,1,1,-1,-1,-1,1
7026,0,561,42,4,62397.41,2,66270.27,1,1,1,-1,-1,-1,1
7027,0,546,38,3,124421.11,2,91555.43,1,-1,-1,-1,1,1,-1
7028,0,684,43,3,109861.38,2,137994.99,-1,1,1,-1,-1,1,-1
7029,0,534,37,4,105473.36,1,69364.27,-1,1,1,-1,-1,-1,1
7030,0,556,40,5,110533.63,1,105431.26,1,1,-1,1,-1,-1,1
7031,0,685,42,5,62397.41,2,69212.32,1,1,1,-1,-1,1,-1
7032,0,525,34,3,62397.41,2,65638.81,1,1,1,-1,-1,1,-1
7033,0,561,35,5,145008.72,1,59938.3,-1,1,-1,-1,1,1,-1
7034,0,609,41,7,101726.21,1,115692.6,1,-1,-1,-1,1,1,-1
7035,0,677,35,3,118185.72,1,100610.29,1,-1,1,-1,-1,1,-1
7036,1,659,42,5,129038.83,1,60655.79,1,1,-1,-1,1,1,-1
7037,0,647,37,3,62397.41,2,112936.13,-1,1,1,-1,-1,1,-1
7038,0,580,37,6,99115.08,2,68992.94,1,1,1,-1,-1,-1,1
7039,0,651,45,4,114271.67,1,70688.06,1,-1,-1,1,-1,1,-1
7040,0,592,45,3,62397.41,1,109775.43,-1,-1,1,-1,-1,-1,1
7041,0,753,38,6,62397.41,2,81135.63,1,1,1,-1,-1,1,-1
7042,0,607,47,4,62397.41,2,115504.32,-1,1,1,-1,-1,-1,1
7043,0,663,47,5,62397.41,2,86759.63,1,1,1,-1,-1,1,-1
7044,0,695,37,4,124327.53,2,118771.92,-1,1,1,-1,-1,-1,1
7045,0,547,44,5,62397.41,2,59113.13,1,1,1,-1,-1,1,-1
7046,0,725,39,4,115504.71,2,71677.45,-1,1,-1,-1,1,1,-1
7047,0,488,34,3,123504.64,1,114751.83,-1,1,-1,1,-1,1,-1
7048,0,587,40,3,62397.41,2,59412.03,1,-1,1,-1,-1,-1,1
7049,0,753,44,6,129162.82,1,132011.72,1,1,-1,1,-1,-1,1
7050,0,727,47,5,122020.01,2,120024.93,1,-1,1,-1,-1,-1,1
